year,sec_key,string,trap,SpCode,mass,otter_density,mass.round
2018,KAGK.18,4,minnow,CRABHEL,0,10.67457376,0
2018,NATZ.18,4,minnow,CRABHEL,0,0,0
2018,NOSK.18,4,minnow,CRABHEL,0,3.436157751,0
2018,NPAS.18,4,minnow,CRABHEL,0,0,0
2018,SUKK.18,4,minnow,CRABHEL,0,0.036029544,0
2018,GUKT.18,1,pot,CRABHEL,0,10.68427371,0
2018,KAGK.18,1,pot,CRABHEL,0,10.67457376,0
2018,NATZ.18,1,pot,CRABHEL,0,0,0
2018,NOSK.18,1,pot,CRABHEL,0,3.436157751,0
2018,NPAS.18,1,pot,CRABHEL,0,0,0
2018,SUKK.18,1,pot,CRABHEL,0,0.036029544,0
2018,GUKT.18,2,pot,CRABHEL,0,10.68427371,0
2018,KAGK.18,2,pot,CRABHEL,0,10.67457376,0
2018,NATZ.18,2,pot,CRABHEL,0,0,0
2018,NOSK.18,2,pot,CRABHEL,0,3.436157751,0
2018,NPAS.18,2,pot,CRABHEL,0,0,0
2018,SUKK.18,2,pot,CRABHEL,0,0.036029544,0
2018,GUKT.18,3,pot,CRABHEL,0,10.68427371,0
2018,KAGK.18,3,pot,CRABHEL,0,10.67457376,0
2018,NATZ.18,3,pot,CRABHEL,0,0,0
2018,NOSK.18,3,pot,CRABHEL,0,3.436157751,0
2018,NPAS.18,3,pot,CRABHEL,0,0,0
2018,SUKK.18,3,pot,CRABHEL,0,0.036029544,0
2018,GUKT.18,4,pot,CRABHEL,0,10.68427371,0
2018,KAGK.18,4,pot,CRABHEL,0,10.67457376,0
2018,NATZ.18,4,pot,CRABHEL,0,0,0
2018,NOSK.18,4,pot,CRABHEL,0,3.436157751,0
2018,NPAS.18,4,pot,CRABHEL,0,0,0
2018,SUKK.18,4,pot,CRABHEL,0,0.036029544,0
2018,GUKT.18,1,minnow,CRABRR,0,10.68427371,0
2018,KAGK.18,1,minnow,CRABRR,0,10.67457376,0
2018,NOSK.18,1,minnow,CRABRR,0,3.436157751,0
2018,GUKT.18,2,minnow,CRABRR,0,10.68427371,0
2018,KAGK.18,2,minnow,CRABRR,0,10.67457376,0
2018,NOSK.18,2,minnow,CRABRR,0,3.436157751,0
2018,GUKT.18,3,minnow,CRABRR,0,10.68427371,0
2018,KAGK.18,3,minnow,CRABRR,0,10.67457376,0
2018,NOSK.18,3,minnow,CRABRR,0,3.436157751,0
2018,GUKT.18,4,minnow,CRABRR,0,10.68427371,0
2018,KAGK.18,4,minnow,CRABRR,0,10.67457376,0
2018,NOSK.18,4,minnow,CRABRR,0,3.436157751,0
2018,GUKT.18,1,pot,CRABRR,0,10.68427371,0
2018,KAGK.18,1,pot,CRABRR,0,10.67457376,0
2018,NATZ.18,1,pot,CRABRR,0,0,0
2018,NOSK.18,1,pot,CRABRR,0,3.436157751,0
2018,NPAS.18,1,pot,CRABRR,0,0,0
2018,SUKK.18,1,pot,CRABRR,0,0.036029544,0
2018,GUKT.18,2,pot,CRABRR,0,10.68427371,0
2018,KAGK.18,2,pot,CRABRR,0,10.67457376,0
2018,NATZ.18,2,pot,CRABRR,0,0,0
2018,NOSK.18,2,pot,CRABRR,0,3.436157751,0
2018,NPAS.18,2,pot,CRABRR,0,0,0
2018,GUKT.18,3,pot,CRABRR,0,10.68427371,0
2018,KAGK.18,3,pot,CRABRR,0,10.67457376,0
2018,NATZ.18,3,pot,CRABRR,0,0,0
2018,NOSK.18,3,pot,CRABRR,0,3.436157751,0
2018,GUKT.18,4,pot,CRABRR,0,10.68427371,0
2018,KAGK.18,4,pot,CRABRR,0,10.67457376,0
2018,NOSK.18,4,pot,CRABRR,0,3.436157751,0
2018,SUKK.18,4,pot,CRABRR,0,0.036029544,0
2019,GOAT.19,2,pot,CRABGRA,0,0.363416111,0
2019,KAGK.19,1,minnow,CRABDUN,0,26.8401487,0
2019,NFEI.19,1,minnow,CRABRR,0,0.750577367,0
2019,BAKE.19,1,minnow,CRABDUN,0,3.989592368,0
2019,BLAQ.19,1,minnow,CRABDUN,0,1.066552901,0
2019,CHUS.19,1,minnow,CRABDUN,0,5.971173644,0
2019,DUNB.19,1,minnow,CRABDUN,0,0.169539418,0
2019,GARC.19,1,minnow,CRABDUN,0,1.866404715,0
2019,GOAT.19,1,minnow,CRABDUN,0,0.363416111,0
2019,GUKT.19,1,minnow,CRABDUN,0,19.48162917,0
2019,HECA.19,1,minnow,CRABDUN,0,4.87804878,0
2019,KLWA.19,1,minnow,CRABDUN,0,0.225580871,0
2019,NATZ.19,1,minnow,CRABDUN,0,0,0
2019,NFEI.19,1,minnow,CRABDUN,0,0.750577367,0
2019,NOSK.19,1,minnow,CRABDUN,0,2.882742501,0
2019,NPAS.19,1,minnow,CRABDUN,0,0,0
2019,SALA.19,1,minnow,CRABDUN,0,5.894250217,0
2019,SFEI.19,1,minnow,CRABDUN,0,1.159479251,0
2019,SHIN.19,1,minnow,CRABDUN,0,6.467870643,0
2019,SODA.19,1,minnow,CRABDUN,0,2.589134126,0
2019,SWAD.19,1,minnow,CRABDUN,0,0.157109191,0
2019,BAKE.19,2,minnow,CRABDUN,0,3.989592368,0
2019,BLAQ.19,2,minnow,CRABDUN,0,1.066552901,0
2019,CHUS.19,2,minnow,CRABDUN,0,5.971173644,0
2019,DUNB.19,2,minnow,CRABDUN,0,0.169539418,0
2019,GOAT.19,2,minnow,CRABDUN,0,0.363416111,0
2019,GUKT.19,2,minnow,CRABDUN,0,19.48162917,0
2019,HECA.19,2,minnow,CRABDUN,0,4.87804878,0
2019,KAGK.19,2,minnow,CRABDUN,0,26.8401487,0
2019,KLWA.19,2,minnow,CRABDUN,0,0.225580871,0
2019,NATZ.19,2,minnow,CRABDUN,0,0,0
2019,NAUK.19,2,minnow,CRABDUN,0,3.32047627,0
2019,NFEI.19,2,minnow,CRABDUN,0,0.750577367,0
2019,NOSK.19,2,minnow,CRABDUN,0,2.882742501,0
2019,NPAS.19,2,minnow,CRABDUN,0,0,0
2019,SALA.19,2,minnow,CRABDUN,0,5.894250217,0
2019,SFEI.19,2,minnow,CRABDUN,0,1.159479251,0
2019,SHIN.19,2,minnow,CRABDUN,0,6.467870643,0
2019,SODA.19,2,minnow,CRABDUN,0,2.589134126,0
2019,SWAD.19,2,minnow,CRABDUN,0,0.157109191,0
2019,BAKE.19,3,minnow,CRABDUN,0,3.989592368,0
2019,BLAQ.19,3,minnow,CRABDUN,0,1.066552901,0
2019,CHUS.19,3,minnow,CRABDUN,0,5.971173644,0
2019,DUNB.19,3,minnow,CRABDUN,0,0.169539418,0
2019,FARA.19,3,minnow,CRABDUN,0,0.066889632,0
2019,GARC.19,3,minnow,CRABDUN,0,1.866404715,0
2019,GOAT.19,3,minnow,CRABDUN,0,0.363416111,0
2019,GUKT.19,3,minnow,CRABDUN,0,19.48162917,0
2019,HECA.19,3,minnow,CRABDUN,0,4.87804878,0
2019,KAGK.19,3,minnow,CRABDUN,0,26.8401487,0
2019,KLWA.19,3,minnow,CRABDUN,0,0.225580871,0
2019,NATZ.19,3,minnow,CRABDUN,0,0,0
2019,NAUK.19,3,minnow,CRABDUN,0,3.32047627,0
2019,NFEI.19,3,minnow,CRABDUN,0,0.750577367,0
2019,NOSK.19,3,minnow,CRABDUN,0,2.882742501,0
2019,NPAS.19,3,minnow,CRABDUN,0,0,0
2019,SALA.19,3,minnow,CRABDUN,0,5.894250217,0
2019,SFEI.19,3,minnow,CRABDUN,0,1.159479251,0
2019,SHIN.19,3,minnow,CRABDUN,0,6.467870643,0
2019,SODA.19,3,minnow,CRABDUN,0,2.589134126,0
2019,SWAD.19,3,minnow,CRABDUN,0,0.157109191,0
2019,BAKE.19,4,minnow,CRABDUN,0,3.989592368,0
2019,BLAQ.19,4,minnow,CRABDUN,0,1.066552901,0
2019,CHUS.19,4,minnow,CRABDUN,0,5.971173644,0
2019,DUNB.19,4,minnow,CRABDUN,0,0.169539418,0
2019,FARA.19,4,minnow,CRABDUN,0,0.066889632,0
2019,GARC.19,4,minnow,CRABDUN,0,1.866404715,0
2019,GOAT.19,4,minnow,CRABDUN,0,0.363416111,0
2019,GUKT.19,4,minnow,CRABDUN,0,19.48162917,0
2019,HECA.19,4,minnow,CRABDUN,0,4.87804878,0
2019,KAGK.19,4,minnow,CRABDUN,0,26.8401487,0
2019,KLWA.19,4,minnow,CRABDUN,0,0.225580871,0
2019,NAUK.19,4,minnow,CRABDUN,0,3.32047627,0
2019,NFEI.19,4,minnow,CRABDUN,0,0.750577367,0
2019,NOSK.19,4,minnow,CRABDUN,0,2.882742501,0
2019,NPAS.19,4,minnow,CRABDUN,0,0,0
2019,REFU.19,4,minnow,CRABDUN,0,0.099206349,0
2019,SALA.19,4,minnow,CRABDUN,0,5.894250217,0
2019,SFEI.19,4,minnow,CRABDUN,0,1.159479251,0
2019,SHIN.19,4,minnow,CRABDUN,0,6.467870643,0
2019,SODA.19,4,minnow,CRABDUN,0,2.589134126,0
2019,SWAD.19,4,minnow,CRABDUN,0,0.157109191,0
2019,BAKE.19,1,pot,CRABDUN,0,3.989592368,0
2019,BLAQ.19,1,pot,CRABDUN,0,1.066552901,0
2019,CHUS.19,1,pot,CRABDUN,0,5.971173644,0
2019,DUNB.19,1,pot,CRABDUN,0,0.169539418,0
2019,FARA.19,1,pot,CRABDUN,0,0.066889632,0
2019,GARC.19,1,pot,CRABDUN,0,1.866404715,0
2019,GOAT.19,1,pot,CRABDUN,0,0.363416111,0
2019,GUKT.19,1,pot,CRABDUN,0,19.48162917,0
2019,HECA.19,1,pot,CRABDUN,0,4.87804878,0
2019,KAGK.19,1,pot,CRABDUN,0,26.8401487,0
2019,KLWA.19,1,pot,CRABDUN,0,0.225580871,0
2019,NATZ.19,1,pot,CRABDUN,0,0,0
2019,NAUK.19,1,pot,CRABDUN,0,3.32047627,0
2019,NFEI.19,1,pot,CRABDUN,0,0.750577367,0
2019,NOSK.19,1,pot,CRABDUN,0,2.882742501,0
2019,NPAS.19,1,pot,CRABDUN,0,0,0
2019,REFU.19,1,pot,CRABDUN,0,0.099206349,0
2019,SALA.19,1,pot,CRABDUN,0,5.894250217,0
2019,SFEI.19,1,pot,CRABDUN,0,1.159479251,0
2019,SHIN.19,1,pot,CRABDUN,0,6.467870643,0
2019,SODA.19,1,pot,CRABDUN,0,2.589134126,0
2019,SWAD.19,1,pot,CRABDUN,0,0.157109191,0
2019,BAKE.19,2,pot,CRABDUN,0,3.989592368,0
2019,BLAQ.19,2,pot,CRABDUN,0,1.066552901,0
2019,CHUS.19,2,pot,CRABDUN,0,5.971173644,0
2019,DUNB.19,2,pot,CRABDUN,0,0.169539418,0
2019,FARA.19,2,pot,CRABDUN,0,0.066889632,0
2019,GARC.19,2,pot,CRABDUN,0,1.866404715,0
2019,GOAT.19,2,pot,CRABDUN,0,0.363416111,0
2019,GUKT.19,2,pot,CRABDUN,0,19.48162917,0
2019,HECA.19,2,pot,CRABDUN,0,4.87804878,0
2019,KAGK.19,2,pot,CRABDUN,0,26.8401487,0
2019,KLWA.19,2,pot,CRABDUN,0,0.225580871,0
2019,NATZ.19,2,pot,CRABDUN,0,0,0
2019,NAUK.19,2,pot,CRABDUN,0,3.32047627,0
2019,NFEI.19,2,pot,CRABDUN,0,0.750577367,0
2019,NOSK.19,2,pot,CRABDUN,0,2.882742501,0
2019,NPAS.19,2,pot,CRABDUN,0,0,0
2019,REFU.19,2,pot,CRABDUN,0,0.099206349,0
2019,SALA.19,2,pot,CRABDUN,0,5.894250217,0
2019,SFEI.19,2,pot,CRABDUN,0,1.159479251,0
2019,SHIN.19,2,pot,CRABDUN,0,6.467870643,0
2019,SODA.19,2,pot,CRABDUN,0,2.589134126,0
2019,SWAD.19,2,pot,CRABDUN,0,0.157109191,0
2019,BAKE.19,3,pot,CRABDUN,0,3.989592368,0
2019,BLAQ.19,3,pot,CRABDUN,0,1.066552901,0
2019,CHUS.19,3,pot,CRABDUN,0,5.971173644,0
2019,DUNB.19,3,pot,CRABDUN,0,0.169539418,0
2019,FARA.19,3,pot,CRABDUN,0,0.066889632,0
2019,GARC.19,3,pot,CRABDUN,0,1.866404715,0
2019,GOAT.19,3,pot,CRABDUN,0,0.363416111,0
2019,GUKT.19,3,pot,CRABDUN,0,19.48162917,0
2019,HECA.19,3,pot,CRABDUN,0,4.87804878,0
2019,KAGK.19,3,pot,CRABDUN,0,26.8401487,0
2019,KLWA.19,3,pot,CRABDUN,0,0.225580871,0
2019,NATZ.19,3,pot,CRABDUN,0,0,0
2019,NAUK.19,3,pot,CRABDUN,0,3.32047627,0
2019,NFEI.19,3,pot,CRABDUN,0,0.750577367,0
2019,NOSK.19,3,pot,CRABDUN,0,2.882742501,0
2019,NPAS.19,3,pot,CRABDUN,0,0,0
2019,REFU.19,3,pot,CRABDUN,0,0.099206349,0
2019,SALA.19,3,pot,CRABDUN,0,5.894250217,0
2019,SFEI.19,3,pot,CRABDUN,0,1.159479251,0
2019,SHIN.19,3,pot,CRABDUN,0,6.467870643,0
2019,SODA.19,3,pot,CRABDUN,0,2.589134126,0
2019,SWAD.19,3,pot,CRABDUN,0,0.157109191,0
2019,BAKE.19,4,pot,CRABDUN,0,3.989592368,0
2019,BLAQ.19,4,pot,CRABDUN,0,1.066552901,0
2019,CHUS.19,4,pot,CRABDUN,0,5.971173644,0
2019,DUNB.19,4,pot,CRABDUN,0,0.169539418,0
2019,FARA.19,4,pot,CRABDUN,0,0.066889632,0
2019,GARC.19,4,pot,CRABDUN,0,1.866404715,0
2019,GOAT.19,4,pot,CRABDUN,0,0.363416111,0
2019,GUKT.19,4,pot,CRABDUN,0,19.48162917,0
2019,HECA.19,4,pot,CRABDUN,0,4.87804878,0
2019,KAGK.19,4,pot,CRABDUN,0,26.8401487,0
2019,KLWA.19,4,pot,CRABDUN,0,0.225580871,0
2019,NATZ.19,4,pot,CRABDUN,0,0,0
2019,NAUK.19,4,pot,CRABDUN,0,3.32047627,0
2019,NFEI.19,4,pot,CRABDUN,0,0.750577367,0
2019,NOSK.19,4,pot,CRABDUN,0,2.882742501,0
2019,NPAS.19,4,pot,CRABDUN,0,0,0
2019,REFU.19,4,pot,CRABDUN,0,0.099206349,0
2019,SALA.19,4,pot,CRABDUN,0,5.894250217,0
2019,SFEI.19,4,pot,CRABDUN,0,1.159479251,0
2019,SHIN.19,4,pot,CRABDUN,0,6.467870643,0
2019,SODA.19,4,pot,CRABDUN,0,2.589134126,0
2019,SWAD.19,4,pot,CRABDUN,0,0.157109191,0
2019,BAKE.19,1,minnow,CRABGRA,0,3.989592368,0
2019,CHUS.19,1,minnow,CRABGRA,0,5.971173644,0
2019,FARA.19,1,minnow,CRABGRA,0,0.066889632,0
2019,GARC.19,1,minnow,CRABGRA,0,1.866404715,0
2019,GUKT.19,1,minnow,CRABGRA,0,19.48162917,0
2019,HECA.19,1,minnow,CRABGRA,0,4.87804878,0
2019,KLWA.19,1,minnow,CRABGRA,0,0.225580871,0
2019,NAUK.19,1,minnow,CRABGRA,0,3.32047627,0
2019,NFEI.19,1,minnow,CRABGRA,0,0.750577367,0
2019,REFU.19,1,minnow,CRABGRA,0,0.099206349,0
2019,SFEI.19,1,minnow,CRABGRA,0,1.159479251,0
2019,SODA.19,1,minnow,CRABGRA,0,2.589134126,0
2019,SWAD.19,1,minnow,CRABGRA,0,0.157109191,0
2019,BAKE.19,2,minnow,CRABGRA,0,3.989592368,0
2019,BLAQ.19,2,minnow,CRABGRA,0,1.066552901,0
2019,CHUS.19,2,minnow,CRABGRA,0,5.971173644,0
2019,GARC.19,2,minnow,CRABGRA,0,1.866404715,0
2019,HECA.19,2,minnow,CRABGRA,0,4.87804878,0
2019,KLWA.19,2,minnow,CRABGRA,0,0.225580871,0
2019,NAUK.19,2,minnow,CRABGRA,0,3.32047627,0
2019,NFEI.19,2,minnow,CRABGRA,0,0.750577367,0
2019,NPAS.19,2,minnow,CRABGRA,0,0,0
2019,REFU.19,2,minnow,CRABGRA,0,0.099206349,0
2019,SWAD.19,2,minnow,CRABGRA,0,0.157109191,0
2019,BAKE.19,3,minnow,CRABGRA,0,3.989592368,0
2019,BLAQ.19,3,minnow,CRABGRA,0,1.066552901,0
2019,CHUS.19,3,minnow,CRABGRA,0,5.971173644,0
2019,FARA.19,3,minnow,CRABGRA,0,0.066889632,0
2019,GUKT.19,3,minnow,CRABGRA,0,19.48162917,0
2019,HECA.19,3,minnow,CRABGRA,0,4.87804878,0
2019,KLWA.19,3,minnow,CRABGRA,0,0.225580871,0
2019,NAUK.19,3,minnow,CRABGRA,0,3.32047627,0
2019,NFEI.19,3,minnow,CRABGRA,0,0.750577367,0
2019,SALA.19,3,minnow,CRABGRA,0,5.894250217,0
2019,SHIN.19,3,minnow,CRABGRA,0,6.467870643,0
2019,SWAD.19,3,minnow,CRABGRA,0,0.157109191,0
2019,BAKE.19,4,minnow,CRABGRA,0,3.989592368,0
2019,BLAQ.19,4,minnow,CRABGRA,0,1.066552901,0
2019,CHUS.19,4,minnow,CRABGRA,0,5.971173644,0
2019,DUNB.19,4,minnow,CRABGRA,0,0.169539418,0
2019,FARA.19,4,minnow,CRABGRA,0,0.066889632,0
2019,GARC.19,4,minnow,CRABGRA,0,1.866404715,0
2019,GUKT.19,4,minnow,CRABGRA,0,19.48162917,0
2019,HECA.19,4,minnow,CRABGRA,0,4.87804878,0
2019,KAGK.19,4,minnow,CRABGRA,0,26.8401487,0
2019,KLWA.19,4,minnow,CRABGRA,0,0.225580871,0
2019,NATZ.19,4,minnow,CRABGRA,0,0,0
2019,SFEI.19,4,minnow,CRABGRA,0,1.159479251,0
2019,SWAD.19,4,minnow,CRABGRA,0,0.157109191,0
2019,BAKE.19,1,pot,CRABGRA,0,3.989592368,0
2019,BLAQ.19,1,pot,CRABGRA,0,1.066552901,0
2019,CHUS.19,1,pot,CRABGRA,0,5.971173644,0
2019,DUNB.19,1,pot,CRABGRA,0,0.169539418,0
2019,FARA.19,1,pot,CRABGRA,0,0.066889632,0
2019,GARC.19,1,pot,CRABGRA,0,1.866404715,0
2019,GOAT.19,1,pot,CRABGRA,0,0.363416111,0
2019,GUKT.19,1,pot,CRABGRA,0,19.48162917,0
2019,HECA.19,1,pot,CRABGRA,0,4.87804878,0
2019,KAGK.19,1,pot,CRABGRA,0,26.8401487,0
2019,KLWA.19,1,pot,CRABGRA,0,0.225580871,0
2019,NATZ.19,1,pot,CRABGRA,0,0,0
2019,NAUK.19,1,pot,CRABGRA,0,3.32047627,0
2019,NFEI.19,1,pot,CRABGRA,0,0.750577367,0
2019,NOSK.19,1,pot,CRABGRA,0,2.882742501,0
2019,NPAS.19,1,pot,CRABGRA,0,0,0
2019,REFU.19,1,pot,CRABGRA,0,0.099206349,0
2019,SALA.19,1,pot,CRABGRA,0,5.894250217,0
2019,SFEI.19,1,pot,CRABGRA,0,1.159479251,0
2019,SHIN.19,1,pot,CRABGRA,0,6.467870643,0
2019,SODA.19,1,pot,CRABGRA,0,2.589134126,0
2019,SWAD.19,1,pot,CRABGRA,0,0.157109191,0
2019,BAKE.19,2,pot,CRABGRA,0,3.989592368,0
2019,BLAQ.19,2,pot,CRABGRA,0,1.066552901,0
2019,CHUS.19,2,pot,CRABGRA,0,5.971173644,0
2019,DUNB.19,2,pot,CRABGRA,0,0.169539418,0
2019,FARA.19,2,pot,CRABGRA,0,0.066889632,0
2019,GARC.19,2,pot,CRABGRA,0,1.866404715,0
2019,GUKT.19,2,pot,CRABGRA,0,19.48162917,0
2019,HECA.19,2,pot,CRABGRA,0,4.87804878,0
2019,KAGK.19,2,pot,CRABGRA,0,26.8401487,0
2019,KLWA.19,2,pot,CRABGRA,0,0.225580871,0
2019,NATZ.19,2,pot,CRABGRA,0,0,0
2019,NAUK.19,2,pot,CRABGRA,0,3.32047627,0
2019,NFEI.19,2,pot,CRABGRA,0,0.750577367,0
2019,NOSK.19,2,pot,CRABGRA,0,2.882742501,0
2019,NPAS.19,2,pot,CRABGRA,0,0,0
2019,REFU.19,2,pot,CRABGRA,0,0.099206349,0
2019,SALA.19,2,pot,CRABGRA,0,5.894250217,0
2019,SFEI.19,2,pot,CRABGRA,0,1.159479251,0
2019,SHIN.19,2,pot,CRABGRA,0,6.467870643,0
2019,SODA.19,2,pot,CRABGRA,0,2.589134126,0
2019,SWAD.19,2,pot,CRABGRA,0,0.157109191,0
2019,BAKE.19,3,pot,CRABGRA,0,3.989592368,0
2019,BLAQ.19,3,pot,CRABGRA,0,1.066552901,0
2019,CHUS.19,3,pot,CRABGRA,0,5.971173644,0
2019,DUNB.19,3,pot,CRABGRA,0,0.169539418,0
2019,FARA.19,3,pot,CRABGRA,0,0.066889632,0
2019,GARC.19,3,pot,CRABGRA,0,1.866404715,0
2019,GOAT.19,3,pot,CRABGRA,0,0.363416111,0
2019,GUKT.19,3,pot,CRABGRA,0,19.48162917,0
2019,HECA.19,3,pot,CRABGRA,0,4.87804878,0
2019,KAGK.19,3,pot,CRABGRA,0,26.8401487,0
2019,KLWA.19,3,pot,CRABGRA,0,0.225580871,0
2019,NATZ.19,3,pot,CRABGRA,0,0,0
2019,NAUK.19,3,pot,CRABGRA,0,3.32047627,0
2019,NFEI.19,3,pot,CRABGRA,0,0.750577367,0
2019,NOSK.19,3,pot,CRABGRA,0,2.882742501,0
2019,NPAS.19,3,pot,CRABGRA,0,0,0
2019,REFU.19,3,pot,CRABGRA,0,0.099206349,0
2019,SALA.19,3,pot,CRABGRA,0,5.894250217,0
2019,SFEI.19,3,pot,CRABGRA,0,1.159479251,0
2019,SHIN.19,3,pot,CRABGRA,0,6.467870643,0
2019,SODA.19,3,pot,CRABGRA,0,2.589134126,0
2019,SWAD.19,3,pot,CRABGRA,0,0.157109191,0
2019,BAKE.19,4,pot,CRABGRA,0,3.989592368,0
2019,BLAQ.19,4,pot,CRABGRA,0,1.066552901,0
2019,CHUS.19,4,pot,CRABGRA,0,5.971173644,0
2019,DUNB.19,4,pot,CRABGRA,0,0.169539418,0
2019,FARA.19,4,pot,CRABGRA,0,0.066889632,0
2019,GARC.19,4,pot,CRABGRA,0,1.866404715,0
2019,GOAT.19,4,pot,CRABGRA,0,0.363416111,0
2019,GUKT.19,4,pot,CRABGRA,0,19.48162917,0
2019,HECA.19,4,pot,CRABGRA,0,4.87804878,0
2019,KAGK.19,4,pot,CRABGRA,0,26.8401487,0
2019,KLWA.19,4,pot,CRABGRA,0,0.225580871,0
2019,NATZ.19,4,pot,CRABGRA,0,0,0
2019,NAUK.19,4,pot,CRABGRA,0,3.32047627,0
2019,NFEI.19,4,pot,CRABGRA,0,0.750577367,0
2019,NOSK.19,4,pot,CRABGRA,0,2.882742501,0
2019,NPAS.19,4,pot,CRABGRA,0,0,0
2019,REFU.19,4,pot,CRABGRA,0,0.099206349,0
2019,SALA.19,4,pot,CRABGRA,0,5.894250217,0
2019,SFEI.19,4,pot,CRABGRA,0,1.159479251,0
2019,SHIN.19,4,pot,CRABGRA,0,6.467870643,0
2019,SODA.19,4,pot,CRABGRA,0,2.589134126,0
2019,SWAD.19,4,pot,CRABGRA,0,0.157109191,0
2019,BAKE.19,1,minnow,CRABHEL,0,3.989592368,0
2019,BLAQ.19,1,minnow,CRABHEL,0,1.066552901,0
2019,CHUS.19,1,minnow,CRABHEL,0,5.971173644,0
2019,DUNB.19,1,minnow,CRABHEL,0,0.169539418,0
2019,GOAT.19,1,minnow,CRABHEL,0,0.363416111,0
2019,GUKT.19,1,minnow,CRABHEL,0,19.48162917,0
2019,HECA.19,1,minnow,CRABHEL,0,4.87804878,0
2019,KAGK.19,1,minnow,CRABHEL,0,26.8401487,0
2019,KLWA.19,1,minnow,CRABHEL,0,0.225580871,0
2019,NATZ.19,1,minnow,CRABHEL,0,0,0
2019,NAUK.19,1,minnow,CRABHEL,0,3.32047627,0
2019,NFEI.19,1,minnow,CRABHEL,0,0.750577367,0
2019,NOSK.19,1,minnow,CRABHEL,0,2.882742501,0
2019,NPAS.19,1,minnow,CRABHEL,0,0,0
2019,REFU.19,1,minnow,CRABHEL,0,0.099206349,0
2019,SALA.19,1,minnow,CRABHEL,0,5.894250217,0
2019,SFEI.19,1,minnow,CRABHEL,0,1.159479251,0
2019,SHIN.19,1,minnow,CRABHEL,0,6.467870643,0
2019,SODA.19,1,minnow,CRABHEL,0,2.589134126,0
2019,SWAD.19,1,minnow,CRABHEL,0,0.157109191,0
2019,BAKE.19,2,minnow,CRABHEL,0,3.989592368,0
2019,CHUS.19,2,minnow,CRABHEL,0,5.971173644,0
2019,DUNB.19,2,minnow,CRABHEL,0,0.169539418,0
2019,FARA.19,2,minnow,CRABHEL,0,0.066889632,0
2019,GARC.19,2,minnow,CRABHEL,0,1.866404715,0
2019,GOAT.19,2,minnow,CRABHEL,0,0.363416111,0
2019,GUKT.19,2,minnow,CRABHEL,0,19.48162917,0
2019,HECA.19,2,minnow,CRABHEL,0,4.87804878,0
2019,KLWA.19,2,minnow,CRABHEL,0,0.225580871,0
2019,NATZ.19,2,minnow,CRABHEL,0,0,0
2019,NAUK.19,2,minnow,CRABHEL,0,3.32047627,0
2019,NFEI.19,2,minnow,CRABHEL,0,0.750577367,0
2019,NOSK.19,2,minnow,CRABHEL,0,2.882742501,0
2019,NPAS.19,2,minnow,CRABHEL,0,0,0
2019,REFU.19,2,minnow,CRABHEL,0,0.099206349,0
2019,SFEI.19,2,minnow,CRABHEL,0,1.159479251,0
2019,SHIN.19,2,minnow,CRABHEL,0,6.467870643,0
2019,SODA.19,2,minnow,CRABHEL,0,2.589134126,0
2019,SWAD.19,2,minnow,CRABHEL,0,0.157109191,0
2019,BAKE.19,3,minnow,CRABHEL,0,3.989592368,0
2019,BLAQ.19,3,minnow,CRABHEL,0,1.066552901,0
2019,CHUS.19,3,minnow,CRABHEL,0,5.971173644,0
2019,DUNB.19,3,minnow,CRABHEL,0,0.169539418,0
2019,FARA.19,3,minnow,CRABHEL,0,0.066889632,0
2019,GARC.19,3,minnow,CRABHEL,0,1.866404715,0
2019,GOAT.19,3,minnow,CRABHEL,0,0.363416111,0
2019,GUKT.19,3,minnow,CRABHEL,0,19.48162917,0
2019,HECA.19,3,minnow,CRABHEL,0,4.87804878,0
2019,KAGK.19,3,minnow,CRABHEL,0,26.8401487,0
2019,KLWA.19,3,minnow,CRABHEL,0,0.225580871,0
2019,NATZ.19,3,minnow,CRABHEL,0,0,0
2019,NAUK.19,3,minnow,CRABHEL,0,3.32047627,0
2019,NFEI.19,3,minnow,CRABHEL,0,0.750577367,0
2019,NOSK.19,3,minnow,CRABHEL,0,2.882742501,0
2019,NPAS.19,3,minnow,CRABHEL,0,0,0
2019,REFU.19,3,minnow,CRABHEL,0,0.099206349,0
2019,SFEI.19,3,minnow,CRABHEL,0,1.159479251,0
2019,SHIN.19,3,minnow,CRABHEL,0,6.467870643,0
2019,SODA.19,3,minnow,CRABHEL,0,2.589134126,0
2019,SWAD.19,3,minnow,CRABHEL,0,0.157109191,0
2019,BAKE.19,4,minnow,CRABHEL,0,3.989592368,0
2019,BLAQ.19,4,minnow,CRABHEL,0,1.066552901,0
2019,CHUS.19,4,minnow,CRABHEL,0,5.971173644,0
2019,DUNB.19,4,minnow,CRABHEL,0,0.169539418,0
2019,FARA.19,4,minnow,CRABHEL,0,0.066889632,0
2019,GARC.19,4,minnow,CRABHEL,0,1.866404715,0
2019,GOAT.19,4,minnow,CRABHEL,0,0.363416111,0
2019,KLWA.19,4,minnow,CRABHEL,0,0.225580871,0
2019,NATZ.19,4,minnow,CRABHEL,0,0,0
2019,NAUK.19,4,minnow,CRABHEL,0,3.32047627,0
2019,NFEI.19,4,minnow,CRABHEL,0,0.750577367,0
2019,NOSK.19,4,minnow,CRABHEL,0,2.882742501,0
2019,NPAS.19,4,minnow,CRABHEL,0,0,0
